image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0033529,0,0,0,0,1,0,0
ISIC_0033531,0,0,0,0,1,0,0
ISIC_0033533,1,0,0,0,0,0,0
ISIC_0033534,1,0,0,0,0,0,0
ISIC_0033536,0,0,0,1,0,0,0
ISIC_0033538,1,0,0,0,0,0,0
ISIC_0033539,0,0,0,0,1,0,0
ISIC_0033545,1,0,0,0,0,0,0
ISIC_0033546,1,0,0,0,0,0,0
ISIC_0033550,0,0,0,1,0,0,0
ISIC_0033551,0,0,1,0,0,0,0
ISIC_0033553,0,0,0,0,1,0,0
ISIC_0033554,0,0,0,0,0,1,0
ISIC_0033559,1,0,0,0,0,0,0
ISIC_0033560,1,0,0,0,0,0,0
ISIC_0033562,1,0,0,0,0,0,0
ISIC_0033565,0,0,0,0,0,0,1
ISIC_0033568,1,0,0,0,0,0,0
ISIC_0033569,1,0,0,0,0,0,0
ISIC_0033570,1,0,0,0,0,0,0
ISIC_0033571,0,0,1,0,0,0,0
ISIC_0033573,1,0,0,0,0,0,0
ISIC_0033575,0,0,1,0,0,0,0
ISIC_0033576,0,0,0,0,1,0,0
ISIC_0033578,1,0,0,0,0,0,0
ISIC_0033579,0,0,1,0,0,0,0
ISIC_0033581,0,0,0,0,1,0,0
ISIC_0033582,0,0,0,0,1,0,0
ISIC_0033583,0,0,0,0,1,0,0
ISIC_0033586,1,0,0,0,0,0,0
ISIC_0033587,0,0,0,0,1,0,0
ISIC_0033591,0,0,0,0,0,0,1
ISIC_0033592,0,0,0,0,1,0,0
ISIC_0033593,1,0,0,0,0,0,0
ISIC_0033594,1,0,0,0,0,0,0
ISIC_0033595,1,0,0,0,0,0,0
ISIC_0033601,0,0,0,0,1,0,0
ISIC_0033603,1,0,0,0,0,0,0
ISIC_0033606,0,0,0,0,1,0,0
ISIC_0033607,1,0,0,0,0,0,0
ISIC_0033608,0,0,0,0,0,0,1
ISIC_0033609,0,0,1,0,0,0,0
ISIC_0033611,1,0,0,0,0,0,0
ISIC_0033612,1,0,0,0,0,0,0
ISIC_0033613,0,0,0,0,1,0,0
ISIC_0033616,1,0,0,0,0,0,0
ISIC_0033619,1,0,0,0,0,0,0
ISIC_0033620,0,0,0,0,1,0,0
ISIC_0033624,1,0,0,0,0,0,0
ISIC_0033626,0,0,0,0,0,1,0
ISIC_0033629,0,0,0,0,1,0,0
ISIC_0033630,1,0,0,0,0,0,0
ISIC_0033631,0,0,0,0,1,0,0
ISIC_0033635,0,0,0,0,1,0,0
ISIC_0033636,1,0,0,0,0,0,0
ISIC_0033638,1,0,0,0,0,0,0
ISIC_0033642,0,0,0,0,1,0,0
ISIC_0033643,1,0,0,0,0,0,0
ISIC_0033644,1,0,0,0,0,0,0
ISIC_0033646,0,0,0,0,1,0,0
ISIC_0033651,1,0,0,0,0,0,0
ISIC_0033653,1,0,0,0,0,0,0
ISIC_0033654,1,0,0,0,0,0,0
ISIC_0033655,1,0,0,0,0,0,0
ISIC_0033659,0,0,0,0,1,0,0
ISIC_0033660,0,0,0,0,1,0,0
ISIC_0033662,1,0,0,0,0,0,0
ISIC_0033663,1,0,0,0,0,0,0
ISIC_0033666,0,0,1,0,0,0,0
ISIC_0033668,1,0,0,0,0,0,0
ISIC_0033670,1,0,0,0,0,0,0
ISIC_0033675,0,0,0,0,0,1,0
ISIC_0033676,0,0,0,0,1,0,0
ISIC_0033677,0,0,0,0,1,0,0
ISIC_0033678,1,0,0,0,0,0,0
ISIC_0033679,1,0,0,0,0,0,0
ISIC_0033685,0,0,0,0,1,0,0
ISIC_0033687,1,0,0,0,0,0,0
ISIC_0033691,0,0,0,0,1,0,0
ISIC_0033693,0,0,0,0,1,0,0
ISIC_0033695,0,0,0,0,0,1,0
ISIC_0033696,1,0,0,0,0,0,0
ISIC_0033700,1,0,0,0,0,0,0
ISIC_0033701,0,0,0,0,1,0,0
ISIC_0033704,1,0,0,0,0,0,0
ISIC_0033705,0,0,0,1,0,0,0
ISIC_0033708,1,0,0,0,0,0,0
ISIC_0033709,0,0,0,0,1,0,0
ISIC_0033710,1,0,0,0,0,0,0
ISIC_0033713,1,0,0,0,0,0,0
ISIC_0033716,0,0,0,0,1,0,0
ISIC_0033717,1,0,0,0,0,0,0
ISIC_0033720,0,0,1,0,0,0,0
ISIC_0033722,0,0,0,0,1,0,0
ISIC_0033725,1,0,0,0,0,0,0
ISIC_0033728,1,0,0,0,0,0,0
ISIC_0033730,1,0,0,0,0,0,0
ISIC_0033732,0,0,0,0,1,0,0
ISIC_0033736,0,0,0,0,1,0,0
ISIC_0033744,0,0,0,0,1,0,0
ISIC_0033747,0,0,1,0,0,0,0
ISIC_0033749,0,0,0,0,0,0,1
ISIC_0033750,0,0,0,0,1,0,0
ISIC_0033752,1,0,0,0,0,0,0
ISIC_0033754,1,0,0,0,0,0,0
ISIC_0033758,0,0,0,0,1,0,0
ISIC_0033761,0,0,0,0,1,0,0
ISIC_0033762,0,0,0,0,0,0,1
ISIC_0033770,0,0,0,0,1,0,0
ISIC_0033773,1,0,0,0,0,0,0
ISIC_0033776,0,0,0,0,1,0,0
ISIC_0033778,0,0,0,0,1,0,0
ISIC_0033779,1,0,0,0,0,0,0
ISIC_0033780,0,0,0,0,0,1,0
ISIC_0033783,0,0,0,0,1,0,0
ISIC_0033784,0,0,0,0,1,0,0
ISIC_0033785,0,0,0,0,1,0,0
ISIC_0033790,0,0,0,0,0,1,0
ISIC_0033791,0,0,0,0,1,0,0
ISIC_0033801,1,0,0,0,0,0,0
ISIC_0033802,1,0,0,0,0,0,0
ISIC_0033804,1,0,0,0,0,0,0
ISIC_0033805,1,0,0,0,0,0,0
ISIC_0033806,1,0,0,0,0,0,0
ISIC_0033807,1,0,0,0,0,0,0
ISIC_0033808,0,0,0,0,0,1,0
ISIC_0033810,0,0,0,0,0,1,0
ISIC_0033811,0,0,0,1,0,0,0
ISIC_0033812,1,0,0,0,0,0,0
ISIC_0033813,1,0,0,0,0,0,0
ISIC_0033814,1,0,0,0,0,0,0
ISIC_0033817,0,0,0,0,0,0,1
ISIC_0033819,1,0,0,0,0,0,0
ISIC_0033820,1,0,0,0,0,0,0
ISIC_0033828,0,0,0,0,1,0,0
ISIC_0033829,0,0,0,0,1,0,0
ISIC_0033831,1,0,0,0,0,0,0
ISIC_0033834,1,0,0,0,0,0,0
ISIC_0033843,1,0,0,0,0,0,0
ISIC_0033844,0,0,0,0,0,0,1
ISIC_0033847,0,0,0,0,0,1,0
ISIC_0033848,1,0,0,0,0,0,0
ISIC_0033853,0,0,0,0,1,0,0
ISIC_0033854,0,0,0,0,1,0,0
ISIC_0033855,0,0,0,0,1,0,0
ISIC_0033856,1,0,0,0,0,0,0
ISIC_0033860,0,0,0,0,0,1,0
ISIC_0033863,1,0,0,0,0,0,0
ISIC_0033865,0,0,0,0,1,0,0
ISIC_0033866,0,0,0,1,0,0,0
ISIC_0033868,0,0,0,0,1,0,0
ISIC_0033869,0,0,0,1,0,0,0
ISIC_0033871,1,0,0,0,0,0,0
ISIC_0033872,1,0,0,0,0,0,0
ISIC_0033874,1,0,0,0,0,0,0
ISIC_0033878,1,0,0,0,0,0,0
ISIC_0033881,1,0,0,0,0,0,0
ISIC_0033883,1,0,0,0,0,0,0
ISIC_0033884,0,0,0,0,1,0,0
ISIC_0033885,1,0,0,0,0,0,0
ISIC_0033886,1,0,0,0,0,0,0
ISIC_0033891,0,0,0,0,0,1,0
ISIC_0033893,1,0,0,0,0,0,0
ISIC_0033899,0,0,0,0,1,0,0
ISIC_0033900,0,0,0,0,1,0,0
ISIC_0033901,1,0,0,0,0,0,0
ISIC_0033902,1,0,0,0,0,0,0
ISIC_0033905,1,0,0,0,0,0,0
ISIC_0033908,0,0,0,0,1,0,0
ISIC_0033910,0,0,0,0,1,0,0
ISIC_0033911,1,0,0,0,0,0,0
ISIC_0033913,0,0,0,0,1,0,0
ISIC_0033924,0,0,0,0,1,0,0
ISIC_0033925,1,0,0,0,0,0,0
ISIC_0033931,1,0,0,0,0,0,0
ISIC_0033938,1,0,0,0,0,0,0
ISIC_0033942,1,0,0,0,0,0,0
ISIC_0033945,0,0,0,0,1,0,0
ISIC_0033946,1,0,0,0,0,0,0
ISIC_0033947,1,0,0,0,0,0,0
ISIC_0033949,0,0,0,0,1,0,0
ISIC_0033952,0,0,0,0,1,0,0
ISIC_0033953,1,0,0,0,0,0,0
ISIC_0033956,1,0,0,0,0,0,0
ISIC_0033957,1,0,0,0,0,0,0
ISIC_0033962,1,0,0,0,0,0,0
ISIC_0033967,1,0,0,0,0,0,0
ISIC_0033968,1,0,0,0,0,0,0
ISIC_0033969,0,0,0,0,0,0,1
ISIC_0033973,0,0,0,0,1,0,0
ISIC_0033975,1,0,0,0,0,0,0
ISIC_0033977,1,0,0,0,0,0,0
ISIC_0033979,0,0,1,0,0,0,0
ISIC_0033980,1,0,0,0,0,0,0
ISIC_0033981,1,0,0,0,0,0,0
ISIC_0033985,1,0,0,0,0,0,0
ISIC_0033986,1,0,0,0,0,0,0
ISIC_0033987,0,0,0,0,1,0,0
ISIC_0033991,0,0,0,0,0,0,1
ISIC_0033995,1,0,0,0,0,0,0
ISIC_0033999,1,0,0,0,0,0,0
ISIC_0034000,1,0,0,0,0,0,0
ISIC_0034002,1,0,0,0,0,0,0
ISIC_0034003,0,0,0,0,1,0,0
ISIC_0034005,1,0,0,0,0,0,0
ISIC_0034006,1,0,0,0,0,0,0
ISIC_0034007,0,0,0,0,1,0,0
ISIC_0034011,0,0,0,0,1,0,0
ISIC_0034012,1,0,0,0,0,0,0
ISIC_0034015,0,0,1,0,0,0,0
ISIC_0034022,1,0,0,0,0,0,0
ISIC_0034024,0,0,0,0,1,0,0
ISIC_0034026,0,0,1,0,0,0,0
ISIC_0034028,1,0,0,0,0,0,0
ISIC_0034031,0,0,0,0,1,0,0
ISIC_0034034,1,0,0,0,0,0,0
ISIC_0034036,1,0,0,0,0,0,0
ISIC_0034037,0,0,0,0,1,0,0
ISIC_0034040,0,0,0,0,1,0,0
ISIC_0034046,1,0,0,0,0,0,0
ISIC_0034047,0,0,1,0,0,0,0
ISIC_0034048,1,0,0,0,0,0,0
ISIC_0034049,1,0,0,0,0,0,0
ISIC_0034050,1,0,0,0,0,0,0
ISIC_0034051,1,0,0,0,0,0,0
ISIC_0034052,1,0,0,0,0,0,0
ISIC_0034057,0,0,0,0,1,0,0
ISIC_0034058,0,0,1,0,0,0,0
ISIC_0034059,1,0,0,0,0,0,0
ISIC_0034061,1,0,0,0,0,0,0
ISIC_0034062,1,0,0,0,0,0,0
ISIC_0034064,1,0,0,0,0,0,0
ISIC_0034065,1,0,0,0,0,0,0
ISIC_0034066,0,0,1,0,0,0,0
ISIC_0034068,1,0,0,0,0,0,0
ISIC_0034070,0,0,0,0,1,0,0
ISIC_0034071,1,0,0,0,0,0,0
ISIC_0034074,1,0,0,0,0,0,0
ISIC_0034076,1,0,0,0,0,0,0
ISIC_0034085,1,0,0,0,0,0,0
ISIC_0034087,1,0,0,0,0,0,0
ISIC_0034089,1,0,0,0,0,0,0
ISIC_0034092,1,0,0,0,0,0,0
ISIC_0034093,0,0,1,0,0,0,0
ISIC_0034094,1,0,0,0,0,0,0
ISIC_0034095,0,0,1,0,0,0,0
ISIC_0034100,1,0,0,0,0,0,0
ISIC_0034101,1,0,0,0,0,0,0
ISIC_0034103,0,0,0,0,1,0,0
ISIC_0034104,1,0,0,0,0,0,0
ISIC_0034106,1,0,0,0,0,0,0
ISIC_0034107,1,0,0,0,0,0,0
ISIC_0034113,0,0,0,0,1,0,0
ISIC_0034115,0,0,0,0,1,0,0
ISIC_0034117,1,0,0,0,0,0,0
ISIC_0034118,1,0,0,0,0,0,0
ISIC_0034119,0,0,1,0,0,0,0
ISIC_0034120,1,0,0,0,0,0,0
ISIC_0034123,0,0,1,0,0,0,0
ISIC_0034125,0,0,0,0,1,0,0
ISIC_0034126,0,0,0,0,1,0,0
ISIC_0034132,1,0,0,0,0,0,0
ISIC_0034134,1,0,0,0,0,0,0
ISIC_0034135,0,0,0,0,0,1,0
ISIC_0034140,1,0,0,0,0,0,0
ISIC_0034141,1,0,0,0,0,0,0
ISIC_0034142,0,0,0,0,1,0,0
ISIC_0034143,0,0,1,0,0,0,0
ISIC_0034145,1,0,0,0,0,0,0
ISIC_0034150,1,0,0,0,0,0,0
ISIC_0034151,0,0,0,0,1,0,0
ISIC_0034155,0,0,1,0,0,0,0
ISIC_0034159,1,0,0,0,0,0,0
ISIC_0034160,0,0,1,0,0,0,0
ISIC_0034161,0,0,1,0,0,0,0
ISIC_0034162,1,0,0,0,0,0,0
ISIC_0034165,0,0,0,0,1,0,0
ISIC_0034167,0,0,0,0,1,0,0
ISIC_0034168,0,0,0,0,1,0,0
ISIC_0034169,0,0,0,0,0,1,0
ISIC_0034170,1,0,0,0,0,0,0
ISIC_0034172,1,0,0,0,0,0,0
ISIC_0034173,1,0,0,0,0,0,0
ISIC_0034175,0,0,0,0,1,0,0
ISIC_0034180,1,0,0,0,0,0,0
ISIC_0034183,1,0,0,0,0,0,0
ISIC_0034186,0,0,0,0,1,0,0
ISIC_0034188,1,0,0,0,0,0,0
ISIC_0034189,0,0,0,0,1,0,0
ISIC_0034196,0,0,0,0,0,0,1
ISIC_0034197,0,0,0,0,1,0,0
ISIC_0034201,0,0,0,0,1,0,0
ISIC_0034202,1,0,0,0,0,0,0
ISIC_0034205,1,0,0,0,0,0,0
ISIC_0034208,1,0,0,0,0,0,0
ISIC_0034211,1,0,0,0,0,0,0
ISIC_0034214,0,0,0,0,0,0,1
ISIC_0034216,1,0,0,0,0,0,0
ISIC_0034218,1,0,0,0,0,0,0
ISIC_0034221,0,0,0,0,1,0,0
ISIC_0034222,1,0,0,0,0,0,0
ISIC_0034223,0,0,1,0,0,0,0
ISIC_0034233,1,0,0,0,0,0,0
ISIC_0034235,0,0,0,0,1,0,0
ISIC_0034236,1,0,0,0,0,0,0
ISIC_0034239,1,0,0,0,0,0,0
ISIC_0034242,1,0,0,0,0,0,0
ISIC_0034243,1,0,0,0,0,0,0
ISIC_0034246,1,0,0,0,0,0,0
ISIC_0034252,0,0,0,0,1,0,0
ISIC_0034253,1,0,0,0,0,0,0
ISIC_0034255,0,0,1,0,0,0,0
ISIC_0034256,1,0,0,0,0,0,0
ISIC_0034259,0,0,0,0,1,0,0
ISIC_0034262,1,0,0,0,0,0,0
ISIC_0034263,1,0,0,0,0,0,0
ISIC_0034269,1,0,0,0,0,0,0
ISIC_0034275,1,0,0,0,0,0,0
ISIC_0034276,0,0,1,0,0,0,0
ISIC_0034280,0,0,0,0,1,0,0
ISIC_0034283,0,0,0,0,1,0,0
ISIC_0034284,1,0,0,0,0,0,0
ISIC_0034287,1,0,0,0,0,0,0
ISIC_0034289,1,0,0,0,0,0,0
ISIC_0034291,0,0,0,0,1,0,0
ISIC_0034294,1,0,0,0,0,0,0
ISIC_0034296,0,0,0,0,1,0,0
ISIC_0034299,0,0,1,0,0,0,0
ISIC_0034303,0,0,0,0,1,0,0
ISIC_0034306,0,0,1,0,0,0,0
ISIC_0034313,1,0,0,0,0,0,0
ISIC_0034315,0,0,0,0,1,0,0
ISIC_0034316,1,0,0,0,0,0,0
ISIC_0034317,1,0,0,0,0,0,0
ISIC_0034318,0,0,0,0,1,0,0
ISIC_0053454,1,0,0,0,0,0,0
ISIC_0053456,1,0,0,0,0,0,0
ISIC_0053463,0,0,1,0,0,0,0
ISIC_0053467,0,0,0,0,1,0,0
ISIC_0053469,1,0,0,0,0,0,0
ISIC_0053472,0,0,1,0,0,0,0
ISIC_0053473,1,0,0,0,0,0,0
ISIC_0053474,0,0,1,0,0,0,0
ISIC_0053478,0,0,0,1,0,0,0
ISIC_0053483,0,0,1,0,0,0,0
ISIC_0053485,1,0,0,0,0,0,0
ISIC_0053487,0,0,1,0,0,0,0
ISIC_0053491,1,0,0,0,0,0,0
ISIC_0053492,1,0,0,0,0,0,0
ISIC_0053500,0,0,1,0,0,0,0
ISIC_0053501,0,0,1,0,0,0,0
ISIC_0053504,0,0,1,0,0,0,0
ISIC_0053507,1,0,0,0,0,0,0
ISIC_0053509,1,0,0,0,0,0,0
ISIC_0053510,1,0,0,0,0,0,0
ISIC_0053511,0,0,1,0,0,0,0
ISIC_0053514,0,0,1,0,0,0,0
ISIC_0053515,0,0,0,1,0,0,0
ISIC_0053519,0,0,0,0,0,1,0
ISIC_0053522,0,0,0,0,1,0,0
ISIC_0053523,0,0,0,0,1,0,0
ISIC_0053534,0,0,1,0,0,0,0
ISIC_0053535,0,0,1,0,0,0,0
ISIC_0053537,0,0,1,0,0,0,0
ISIC_0053538,0,0,0,1,0,0,0
ISIC_0053542,1,0,0,0,0,0,0
ISIC_0053543,0,0,1,0,0,0,0
ISIC_0053545,1,0,0,0,0,0,0
ISIC_0053546,0,0,1,0,0,0,0
ISIC_0053549,0,0,1,0,0,0,0
ISIC_0053550,0,0,1,0,0,0,0
ISIC_0053558,0,0,1,0,0,0,0
ISIC_0053559,0,0,1,0,0,0,0
ISIC_0053562,0,0,0,0,1,0,0
ISIC_0053563,0,0,0,1,0,0,0
ISIC_0053568,0,0,1,0,0,0,0
ISIC_0053569,0,0,0,0,1,0,0
ISIC_0053570,1,0,0,0,0,0,0
ISIC_0053582,1,0,0,0,0,0,0
ISIC_0053583,0,0,1,0,0,0,0
ISIC_0053591,0,0,1,0,0,0,0
ISIC_0053594,1,0,0,0,0,0,0
ISIC_0053595,0,0,0,1,0,0,0
ISIC_0053597,0,0,0,1,0,0,0
ISIC_0053603,1,0,0,0,0,0,0
ISIC_0053611,1,0,0,0,0,0,0
ISIC_0053615,1,0,0,0,0,0,0
ISIC_0053617,1,0,0,0,0,0,0
ISIC_0053620,1,0,0,0,0,0,0
ISIC_0053621,0,0,1,0,0,0,0
ISIC_0053627,0,0,0,0,1,0,0
ISIC_0053628,1,0,0,0,0,0,0
ISIC_0053631,0,0,1,0,0,0,0
ISIC_0053635,0,0,0,0,1,0,0
ISIC_0053649,0,0,1,0,0,0,0
ISIC_0053657,0,0,0,1,0,0,0
ISIC_0053663,0,0,0,0,1,0,0
ISIC_0053664,0,0,0,1,0,0,0
ISIC_0053671,1,0,0,0,0,0,0
ISIC_0053672,0,0,1,0,0,0,0
ISIC_0053674,1,0,0,0,0,0,0
ISIC_0053678,0,0,1,0,0,0,0
ISIC_0053679,0,0,0,1,0,0,0
ISIC_0053686,1,0,0,0,0,0,0
ISIC_0053691,1,0,0,0,0,0,0
ISIC_0053692,0,0,1,0,0,0,0
ISIC_0053695,0,0,1,0,0,0,0
ISIC_0053697,0,0,0,0,0,1,0
ISIC_0053698,1,0,0,0,0,0,0
ISIC_0053699,1,0,0,0,0,0,0
ISIC_0053700,1,0,0,0,0,0,0
ISIC_0053702,1,0,0,0,0,0,0
ISIC_0053716,0,0,0,0,1,0,0
ISIC_0053725,1,0,0,0,0,0,0
ISIC_0053731,0,0,1,0,0,0,0
ISIC_0053733,0,0,1,0,0,0,0
ISIC_0053734,1,0,0,0,0,0,0
ISIC_0053735,0,0,1,0,0,0,0
ISIC_0053742,1,0,0,0,0,0,0
ISIC_0053744,0,0,1,0,0,0,0
ISIC_0053748,0,0,0,0,1,0,0
ISIC_0053749,0,0,0,1,0,0,0
ISIC_0053756,0,0,0,0,1,0,0
ISIC_0053757,0,0,1,0,0,0,0
ISIC_0053761,1,0,0,0,0,0,0
ISIC_0053764,0,0,0,1,0,0,0
ISIC_0053765,1,0,0,0,0,0,0
ISIC_0053769,0,0,1,0,0,0,0
ISIC_0053772,0,0,1,0,0,0,0
ISIC_0053774,1,0,0,0,0,0,0
ISIC_0053779,0,0,0,0,0,0,1
ISIC_0053791,1,0,0,0,0,0,0
ISIC_0053796,1,0,0,0,0,0,0
ISIC_0053801,1,0,0,0,0,0,0
ISIC_0053804,1,0,0,0,0,0,0
ISIC_0053810,1,0,0,0,0,0,0
ISIC_0053812,1,0,0,0,0,0,0
ISIC_0053813,0,0,1,0,0,0,0
ISIC_0053814,1,0,0,0,0,0,0
ISIC_0053817,0,0,1,0,0,0,0
ISIC_0053824,1,0,0,0,0,0,0
ISIC_0053835,0,0,0,0,1,0,0
ISIC_0053836,0,0,0,0,1,0,0
ISIC_0053839,1,0,0,0,0,0,0
ISIC_0053843,1,0,0,0,0,0,0
ISIC_0053857,0,0,0,0,0,1,0
ISIC_0053858,0,0,1,0,0,0,0
ISIC_0053862,0,0,0,0,0,0,1
ISIC_0053863,0,0,1,0,0,0,0
ISIC_0053865,0,0,0,0,1,0,0
ISIC_0053867,0,0,1,0,0,0,0
ISIC_0053868,0,0,1,0,0,0,0
ISIC_0053876,0,0,1,0,0,0,0
ISIC_0053879,0,0,0,1,0,0,0
ISIC_0053884,1,0,0,0,0,0,0
ISIC_0053891,1,0,0,0,0,0,0
ISIC_0053892,0,0,0,1,0,0,0
ISIC_0053909,1,0,0,0,0,0,0
ISIC_0053916,1,0,0,0,0,0,0
ISIC_0053924,0,0,1,0,0,0,0
ISIC_0053932,0,0,0,0,1,0,0
ISIC_0053935,0,0,1,0,0,0,0
ISIC_0053936,0,0,0,0,0,1,0
ISIC_0053945,1,0,0,0,0,0,0
ISIC_0053947,1,0,0,0,0,0,0
ISIC_0053950,0,0,0,1,0,0,0
ISIC_0053951,0,0,1,0,0,0,0
ISIC_0053957,0,0,1,0,0,0,0
ISIC_0053971,1,0,0,0,0,0,0
ISIC_0053972,0,0,1,0,0,0,0
ISIC_0053973,1,0,0,0,0,0,0
ISIC_0053985,1,0,0,0,0,0,0
ISIC_0053987,0,0,0,0,1,0,0
ISIC_0053990,0,0,0,0,1,0,0
ISIC_0053996,1,0,0,0,0,0,0
ISIC_0054006,1,0,0,0,0,0,0
ISIC_0054018,0,0,1,0,0,0,0
ISIC_0054021,1,0,0,0,0,0,0
ISIC_0054024,1,0,0,0,0,0,0
ISIC_0054025,1,0,0,0,0,0,0
ISIC_0054038,1,0,0,0,0,0,0
ISIC_0054043,1,0,0,0,0,0,0
ISIC_0054047,0,0,0,0,1,0,0
ISIC_0054048,1,0,0,0,0,0,0
ISIC_0054053,1,0,0,0,0,0,0
ISIC_0054061,1,0,0,0,0,0,0
ISIC_0054063,0,0,1,0,0,0,0
ISIC_0054065,0,0,1,0,0,0,0
ISIC_0054074,0,0,1,0,0,0,0
ISIC_0054075,0,0,1,0,0,0,0
ISIC_0054080,1,0,0,0,0,0,0
ISIC_0054081,0,0,0,1,0,0,0
ISIC_0054085,1,0,0,0,0,0,0
ISIC_0054087,1,0,0,0,0,0,0
ISIC_0054113,0,0,1,0,0,0,0
ISIC_0054116,0,0,1,0,0,0,0
ISIC_0054120,0,0,1,0,0,0,0
ISIC_0054121,0,0,1,0,0,0,0
ISIC_0054122,0,0,1,0,0,0,0
ISIC_0054128,0,0,0,0,1,0,0
ISIC_0054131,0,0,0,0,0,0,1
ISIC_0054140,0,0,1,0,0,0,0
ISIC_0054142,0,0,0,0,0,1,0
ISIC_0054144,0,0,1,0,0,0,0
ISIC_0054150,0,0,1,0,0,0,0
ISIC_0054151,1,0,0,0,0,0,0
ISIC_0054156,0,0,1,0,0,0,0
ISIC_0054158,0,0,1,0,0,0,0
ISIC_0054167,1,0,0,0,0,0,0
ISIC_0054170,0,0,1,0,0,0,0
ISIC_0054171,0,0,1,0,0,0,0
ISIC_0054181,0,0,0,1,0,0,0
ISIC_0054185,1,0,0,0,0,0,0
ISIC_0054190,0,0,1,0,0,0,0
ISIC_0054191,0,0,1,0,0,0,0
ISIC_0054194,1,0,0,0,0,0,0
ISIC_0054202,0,0,1,0,0,0,0
ISIC_0054204,0,0,1,0,0,0,0
ISIC_0054205,1,0,0,0,0,0,0
ISIC_0054206,1,0,0,0,0,0,0
ISIC_0054215,0,0,1,0,0,0,0
ISIC_0054223,0,0,0,1,0,0,0
ISIC_0054234,0,0,0,0,1,0,0
ISIC_0054239,1,0,0,0,0,0,0
ISIC_0054243,0,0,1,0,0,0,0
ISIC_0054244,1,0,0,0,0,0,0
ISIC_0054248,1,0,0,0,0,0,0
ISIC_0054251,1,0,0,0,0,0,0
ISIC_0054257,0,0,0,0,1,0,0
ISIC_0054259,0,0,0,1,0,0,0
ISIC_0054271,0,0,0,1,0,0,0
ISIC_0054274,1,0,0,0,0,0,0
ISIC_0054279,0,0,1,0,0,0,0
ISIC_0054287,1,0,0,0,0,0,0
ISIC_0054289,1,0,0,0,0,0,0
ISIC_0054292,1,0,0,0,0,0,0
ISIC_0054297,0,0,0,0,1,0,0
ISIC_0054299,0,0,1,0,0,0,0
ISIC_0054300,0,0,0,0,1,0,0
ISIC_0054302,1,0,0,0,0,0,0
ISIC_0054306,0,0,1,0,0,0,0
ISIC_0054312,1,0,0,0,0,0,0
ISIC_0054316,0,0,1,0,0,0,0
ISIC_0054317,1,0,0,0,0,0,0
ISIC_0054322,0,0,1,0,0,0,0
ISIC_0054325,0,0,0,0,1,0,0
ISIC_0054329,1,0,0,0,0,0,0
ISIC_0054333,0,0,0,1,0,0,0
ISIC_0054336,0,0,0,0,1,0,0
ISIC_0054338,0,0,1,0,0,0,0
ISIC_0054339,0,0,1,0,0,0,0
ISIC_0054340,0,0,1,0,0,0,0
ISIC_0054341,1,0,0,0,0,0,0
ISIC_0054343,0,0,1,0,0,0,0
ISIC_0054347,0,0,1,0,0,0,0
ISIC_0054349,0,0,0,0,1,0,0
ISIC_0054350,1,0,0,0,0,0,0
ISIC_0054353,0,0,1,0,0,0,0
ISIC_0054354,0,0,0,0,1,0,0
ISIC_0054355,1,0,0,0,0,0,0
ISIC_0054362,0,0,1,0,0,0,0
ISIC_0054365,0,0,1,0,0,0,0
ISIC_0054368,0,0,0,0,1,0,0
ISIC_0054370,0,0,1,0,0,0,0
ISIC_0054377,1,0,0,0,0,0,0
ISIC_0054384,1,0,0,0,0,0,0
ISIC_0054385,1,0,0,0,0,0,0
ISIC_0054390,0,0,1,0,0,0,0
ISIC_0054392,0,0,0,0,1,0,0
ISIC_0054395,1,0,0,0,0,0,0
ISIC_0054402,0,0,1,0,0,0,0
ISIC_0054413,0,0,1,0,0,0,0
ISIC_0054423,0,0,0,0,1,0,0
ISIC_0054425,0,0,0,0,0,1,0
ISIC_0054427,1,0,0,0,0,0,0
ISIC_0054433,0,0,0,1,0,0,0
ISIC_0054435,0,0,1,0,0,0,0
ISIC_0054436,0,0,1,0,0,0,0
ISIC_0054444,1,0,0,0,0,0,0
ISIC_0054448,0,0,1,0,0,0,0
ISIC_0054449,0,0,1,0,0,0,0
ISIC_0054450,0,0,1,0,0,0,0
ISIC_0054459,1,0,0,0,0,0,0
ISIC_0054461,0,0,0,0,1,0,0
ISIC_0054462,1,0,0,0,0,0,0
ISIC_0054463,0,0,0,0,0,0,1
ISIC_0054465,1,0,0,0,0,0,0
ISIC_0054481,0,0,1,0,0,0,0
ISIC_0054487,0,0,1,0,0,0,0
ISIC_0054497,1,0,0,0,0,0,0
ISIC_0054504,0,0,1,0,0,0,0
ISIC_0054506,1,0,0,0,0,0,0
ISIC_0054520,1,0,0,0,0,0,0
ISIC_0054521,0,0,0,0,1,0,0
ISIC_0054523,1,0,0,0,0,0,0
ISIC_0054528,1,0,0,0,0,0,0
ISIC_0054530,0,0,1,0,0,0,0
ISIC_0054531,0,0,0,1,0,0,0
ISIC_0054532,0,0,0,0,0,0,1
ISIC_0054535,0,0,1,0,0,0,0
ISIC_0054539,0,0,1,0,0,0,0
ISIC_0054542,0,0,1,0,0,0,0
ISIC_0054543,0,0,0,0,1,0,0
ISIC_0054546,0,0,0,0,0,0,1
ISIC_0054552,0,0,1,0,0,0,0
ISIC_0054556,0,0,0,1,0,0,0
ISIC_0054567,0,0,1,0,0,0,0
